item_id,item_size,cup_size,hips,category,height,length,fit,user_id
338596,2,6,38,dresses,150.0,2,2,312918
338596,5,5,46,dresses,165.0,2,1,687786
338596,2,5,60,dresses,167.5,3,1,647504
338596,2,6,38,dresses,160.0,1,0,849288
338596,4,3,47,dresses,152.5,2,1,753945
338596,3,4,40,dresses,157.5,2,2,639491
338596,5,6,42,dresses,167.5,2,1,556247
338596,2,4,36,dresses,160.0,2,1,493457
338596,5,3,46,dresses,160.0,3,1,605004
338596,3,2,40,dresses,160.0,2,2,75439
338596,5,7,48,dresses,155.0,2,1,862835
338596,2,4,60,dresses,160.0,4,0,903165
338596,3,3,45,dresses,165.0,2,1,785416
338596,2,3,40,dresses,150.0,2,1,414576
338596,0,5,48,dresses,170.0,2,1,470417
338596,2,4,39,dresses,167.5,1,2,252928
338596,5,7,40,dresses,165.0,2,1,864794
338596,1,3,34,dresses,160.0,2,1,813603
338596,5,8,50,dresses,162.5,2,2,97194
338596,3,4,42,dresses,165.0,2,1,59749
338596,2,6,60,dresses,165.0,2,1,556048
338596,1,3,35,dresses,155.0,2,1,816393
338596,2,3,37,dresses,155.0,3,1,982365
338596,2,3,35,dresses,172.5,2,1,210356
338596,3,3,42,dresses,162.5,2,2,383475
338596,0,6,54,dresses,167.5,2,2,980358
338596,0,5,53,dresses,170.0,2,2,269090
338596,5,3,48,dresses,150.0,2,2,874050
338596,1,5,37,dresses,167.5,2,2,736489
338596,3,5,44,dresses,157.5,2,1,41072
338596,0,5,56,dresses,170.0,2,1,794479
338596,0,4,50,dresses,160.0,3,2,556947
338596,1,1,36,dresses,162.5,2,2,183339
338596,2,4,34,dresses,142.5,3,2,935500
338596,5,7,44,dresses,162.5,2,1,564736
338596,5,6,51,dresses,175.0,2,1,661409
338596,3,2,35,dresses,157.5,1,2,220665
338596,1,1,35,dresses,165.0,2,2,339976
338596,5,4,44,dresses,165.0,2,1,843225
338596,1,5,35,dresses,167.5,2,1,234297
338596,3,3,40,dresses,175.0,0,0,498938
338596,2,4,38,dresses,175.0,1,1,524688
338596,5,6,50,dresses,172.5,2,1,353752
338596,3,4,40,dresses,162.5,2,0,723049
338596,1,1,35,dresses,167.5,2,1,853103
338596,2,2,32,dresses,155.0,2,1,647422
338596,2,5,60,dresses,167.5,2,0,789661
338596,5,3,44,dresses,157.5,3,2,19538
338596,3,2,40,dresses,162.5,1,1,41221
338596,2,3,58,dresses,167.5,2,2,129967
338596,5,5,50,dresses,155.0,2,1,368377
338596,5,3,50,dresses,160.0,2,1,899834
338596,5,7,43,dresses,152.5,2,2,98592
338596,3,2,41,dresses,160.0,2,1,187239
338596,5,7,44,dresses,165.0,2,2,733488
338596,5,2,50,dresses,162.5,2,1,594363
338596,1,2,46,dresses,165.0,2,1,592692
338596,3,4,42,dresses,157.5,2,1,66702
338596,2,3,33,dresses,165.0,1,1,272996
338596,5,2,42,dresses,170.0,4,2,512926
338596,0,5,53,dresses,177.5,2,1,185968
338596,2,3,38,dresses,162.5,1,1,286449
338596,3,4,40,dresses,160.0,2,1,701872
338596,3,4,40,dresses,165.0,2,1,320080
338596,3,2,37,dresses,167.5,2,1,386731
338596,4,5,42,dresses,160.0,2,0,913790
338596,4,3,47,dresses,170.0,1,0,889256
338596,1,6,30,dresses,155.0,2,1,753119
338596,3,3,43,dresses,170.0,1,1,206023
338596,1,1,34,dresses,152.5,4,2,641882
338596,5,5,52,dresses,167.5,2,1,779511
338596,4,5,41,dresses,170.0,0,0,336129
338596,2,4,60,dresses,157.5,2,1,832343
338596,3,5,39,dresses,157.5,2,1,927310
338596,5,3,49,dresses,165.0,2,1,363673
338596,0,3,51,dresses,167.5,2,1,248789
338596,5,8,35,dresses,155.0,2,1,792291
338596,4,5,35,dresses,152.5,2,2,320037
338596,2,2,60,dresses,165.0,2,1,712407
338596,5,7,47,dresses,172.5,3,1,323963
338596,5,3,42,dresses,167.5,2,1,605538
338596,1,1,36,dresses,162.5,2,1,562781
338596,4,5,44,dresses,155.0,2,1,431105
338596,2,3,36,dresses,170.0,3,1,436641
338596,3,3,37,dresses,155.0,1,1,241454
338596,2,4,33,dresses,155.0,2,2,672457
338596,5,7,42,dresses,177.5,2,1,877397
338596,2,4,35,dresses,160.0,2,1,137840
338596,5,1,50,dresses,180.0,2,1,353187
338596,5,6,48,dresses,162.5,2,2,287552
338596,5,7,40,dresses,152.5,2,1,724936
338596,0,3,48,dresses,155.0,2,2,167211
338596,5,4,42,dresses,177.5,2,2,983295
338596,5,5,48,dresses,167.5,2,1,64610
338596,3,5,45,dresses,160.0,1,1,610890
338596,5,5,46,dresses,157.5,3,2,134189
338596,0,5,50,dresses,167.5,2,1,593185
338596,3,4,42,dresses,155.0,2,1,999460
338596,3,2,35,dresses,170.0,2,1,508735
338596,5,5,50,dresses,162.5,2,1,784348
338596,3,2,39,dresses,160.0,2,1,815823
338596,5,3,50,dresses,175.0,2,1,539259
338596,1,3,36,dresses,162.5,2,1,470686
338596,5,7,40,dresses,160.0,2,1,540191
338596,3,6,30,dresses,155.0,2,0,579058
338596,1,4,41,dresses,157.5,2,0,516377
338596,5,2,46,dresses,172.5,2,1,728224
338596,2,8,35,dresses,167.5,2,1,156853
338596,2,2,39,dresses,165.0,1,1,675289
338596,2,2,38,dresses,177.5,2,1,322182
338596,5,6,50,dresses,150.0,3,1,631655
338596,0,5,51,dresses,165.0,2,1,340257
338596,0,8,60,dresses,160.0,2,1,10155
338596,5,4,51,dresses,170.0,2,2,75312
338596,5,3,57,dresses,147.5,2,1,442905
338596,0,4,35,dresses,162.5,2,2,312713
338596,2,3,35,dresses,175.0,2,1,687759
338596,5,2,43,dresses,165.0,2,1,68139
338596,3,2,41,dresses,175.0,2,2,420219
338596,2,2,36,dresses,175.0,2,1,494106
338596,2,2,35,dresses,155.0,1,0,970042
338596,2,2,60,dresses,172.5,2,1,596682
338596,2,5,50,dresses,167.5,2,1,658471
338596,5,4,43,dresses,160.0,2,1,983901
338596,5,6,52,dresses,157.5,2,0,304224
338596,5,5,40,dresses,177.5,2,1,480018
338596,2,5,40,dresses,165.0,2,1,525488
338596,1,3,42,dresses,162.5,2,1,701637
338596,1,2,35,dresses,150.0,2,1,677239
338596,3,5,38,dresses,157.5,2,0,81335
338596,3,4,41,dresses,162.5,2,1,484076
338596,5,3,52,dresses,165.0,2,2,610741
338596,5,4,43,dresses,170.0,4,2,972755
338596,1,4,37,dresses,157.5,2,2,869302
338596,2,3,39,dresses,155.0,2,2,941696
338596,5,5,41,dresses,177.5,2,1,126917
338596,5,6,49,dresses,160.0,2,1,41528
338596,5,4,44,dresses,162.5,2,1,828486
338596,2,5,38,dresses,167.5,2,1,669406
338596,2,8,42,dresses,157.5,2,2,867798
338596,2,4,39,dresses,162.5,2,1,708294
338596,5,3,49,dresses,175.0,2,2,135905
338596,5,8,42,dresses,165.0,2,1,235863
338596,3,5,40,dresses,162.5,2,1,699116
338596,5,4,50,dresses,172.5,2,1,588649
338596,3,6,42,dresses,165.0,1,1,540179
338596,3,4,35,dresses,150.0,2,2,436752
338596,2,3,39,dresses,172.5,1,2,285116
338596,5,2,40,dresses,160.0,3,1,334700
338596,0,3,44,dresses,165.0,2,1,225490
338596,1,2,38,dresses,157.5,2,1,766629
338596,2,4,34,dresses,145.0,2,2,692043
338596,1,1,35,dresses,152.5,2,1,85074
338596,2,5,55,dresses,172.5,2,1,610523
338596,2,3,41,dresses,165.0,2,1,941701
338596,1,2,35,dresses,160.0,2,1,981819
338596,5,5,50,dresses,162.5,2,1,819285
338596,1,5,39,dresses,170.0,1,1,687635
338596,5,2,48,dresses,152.5,3,1,350565
338596,2,5,60,dresses,167.5,2,1,878878
338596,1,5,37,dresses,162.5,2,1,79335
338596,3,5,40,dresses,162.5,2,1,804189
338596,2,4,35,dresses,155.0,2,1,782351
338596,2,5,31,dresses,157.5,2,1,45401
338596,2,1,37,dresses,172.5,1,1,813699
338596,3,3,40,dresses,162.5,2,2,101622
338596,2,3,35,dresses,172.5,2,1,740219
338596,3,5,39,dresses,150.0,2,0,767454
338596,2,4,47,dresses,172.5,2,1,25558
338596,5,4,50,dresses,160.0,2,1,499546
338596,5,7,50,dresses,175.0,2,1,56383
338596,2,6,58,dresses,170.0,2,2,247710
338596,3,3,42,dresses,160.0,1,1,847131
338596,5,5,50,dresses,155.0,2,1,999972
338596,2,4,34,dresses,157.5,2,1,139578
338596,1,1,32,dresses,152.5,3,2,639742
338596,1,1,34,dresses,155.0,2,2,998925
338596,3,3,41,dresses,167.5,2,1,289723
338596,5,4,42,dresses,162.5,2,2,110362
338596,5,5,52,dresses,160.0,2,1,462063
338596,2,2,36,dresses,162.5,2,2,32617
338596,5,7,50,dresses,162.5,2,0,542554
338596,5,4,44,dresses,170.0,2,1,640118
338596,1,5,36,dresses,160.0,2,2,769484
338596,5,7,48,dresses,160.0,2,1,611336
338596,2,5,54,dresses,167.5,2,1,704541
338596,3,6,42,dresses,170.0,1,0,715018
338596,1,2,33,dresses,160.0,2,1,704414
338596,1,3,35,dresses,155.0,2,2,460626
338596,2,3,38,dresses,142.5,2,2,261613
338596,3,5,48,dresses,165.0,2,1,991049
338596,3,5,42,dresses,157.5,2,1,473470
338596,5,5,35,dresses,162.5,2,1,204475
338596,5,6,56,dresses,170.0,3,0,229428
338596,2,7,60,dresses,172.5,1,1,426915
338596,5,2,50,dresses,162.5,2,1,656668
338596,3,4,35,dresses,170.0,2,2,197109
338596,2,6,55,dresses,152.5,2,0,885082
338596,3,4,41,dresses,155.0,2,1,162420
338596,1,1,38,dresses,167.5,2,1,933072
338596,3,3,41,dresses,157.5,2,0,599798
338596,1,4,34,dresses,157.5,2,2,686611
338596,5,5,50,dresses,152.5,2,1,321108
338596,2,2,35,dresses,165.0,2,1,212119
338596,0,4,50,dresses,162.5,2,1,139617
338596,0,4,52,dresses,157.5,3,1,933461
338596,5,2,42,dresses,172.5,2,1,899646
338596,5,5,48,dresses,172.5,2,1,762092
338596,2,2,40,dresses,167.5,2,1,478013
338596,2,2,56,dresses,160.0,2,0,625577
338596,5,6,44,dresses,165.0,3,1,415869
338596,3,10,43,dresses,157.5,1,1,88044
338596,1,1,35,dresses,157.5,2,1,156522
338596,5,7,52,dresses,170.0,3,1,299214
338596,3,2,38,dresses,157.5,3,2,543255
338596,5,3,46,dresses,170.0,2,1,498877
338596,2,5,30,dresses,177.5,2,1,435063
339014,2,3,40,sale,160.0,2,1,672971
339048,1,2,34,dresses,155.0,3,1,346689
339954,2,5,38,dresses,155.0,2,2,264641
340237,0,3,51,dresses,162.5,2,1,103828
340237,3,3,36,dresses,170.0,2,1,748973
340237,3,5,39,dresses,170.0,2,1,101246
340237,5,3,48,dresses,167.5,3,0,592509
340237,2,6,40,dresses,157.5,3,1,310119
340237,2,3,39,dresses,165.0,2,1,289655
340237,2,4,35,dresses,155.0,3,1,569173
340237,1,4,36,dresses,157.5,2,1,635138
340237,1,2,39,dresses,150.0,2,2,38293
340237,3,2,44,dresses,165.0,2,1,268918
340237,3,4,35,dresses,165.0,2,2,348572
340237,4,5,38,dresses,150.0,2,1,367109
340237,1,4,32,dresses,170.0,2,1,407128
340237,5,3,37,dresses,180.0,2,0,25546
340237,1,5,41,dresses,162.5,2,2,822503
340237,4,6,39,dresses,155.0,3,1,832384
340237,1,2,37,dresses,162.5,2,1,87889
340237,4,10,46,dresses,170.0,2,1,400796
340237,3,2,37,dresses,167.5,2,1,386731
340237,2,5,44,dresses,165.0,2,2,635910
340237,4,4,44,dresses,170.0,2,1,621652
340237,5,3,43,dresses,172.5,2,0,888815
340237,2,5,56,dresses,170.0,1,0,637016
340237,4,3,45,dresses,165.0,2,1,455187
340237,3,4,44,dresses,165.0,3,1,419310
340237,4,5,44,dresses,167.5,2,1,540682
340237,1,3,40,dresses,160.0,2,1,511482
340237,4,2,42,dresses,165.0,2,1,337210
340237,3,5,35,dresses,175.0,2,1,299771
340237,1,5,39,dresses,157.5,2,1,797841
340237,3,2,37,dresses,170.0,2,1,90515
340237,1,1,36,dresses,152.5,2,2,633357
340237,5,6,48,dresses,160.0,2,1,930946
340237,4,6,45,dresses,165.0,2,1,262155
340237,4,2,45,dresses,170.0,2,1,446201
340237,2,2,45,dresses,165.0,2,1,55181
340237,3,5,37,dresses,157.5,2,1,172279
340237,3,5,44,dresses,167.5,2,1,565532
340237,4,4,42,dresses,175.0,2,1,216366
340237,3,3,36,dresses,157.5,2,1,963939
340237,1,1,32,dresses,160.0,2,2,893744
340237,1,0,34,dresses,160.0,2,2,110199
340237,2,3,54,dresses,170.0,2,0,770228
340237,5,6,42,dresses,157.5,3,2,780590
340237,2,4,42,dresses,162.5,3,1,263490
340237,1,3,35,dresses,157.5,2,2,484475
340237,2,3,56,dresses,160.0,2,0,582594
340237,3,2,42,dresses,162.5,2,1,98119
340237,0,2,52,dresses,147.5,3,1,229698
340237,3,3,40,dresses,155.0,3,1,500637
340237,1,1,36,dresses,160.0,2,1,882197
340237,2,2,42,dresses,172.5,2,1,877835
340237,2,3,36,dresses,160.0,2,1,44545
340237,4,7,38,dresses,162.5,2,1,681746
340237,4,4,36,dresses,160.0,2,1,993505
340237,3,3,44,dresses,162.5,2,1,606804
340237,1,3,44,dresses,162.5,2,1,571939
340237,1,4,32,dresses,155.0,2,1,761588
340237,5,6,46,dresses,155.0,2,1,205683
340237,1,5,33,dresses,160.0,2,1,723614
340237,3,3,44,dresses,162.5,3,1,280129
340237,4,3,40,dresses,157.5,2,2,729337
340237,3,3,43,dresses,170.0,2,1,696060
340237,1,4,38,dresses,157.5,2,1,213758
340237,4,8,45,dresses,170.0,2,1,636021
340237,3,5,43,dresses,157.5,3,1,512984
340237,2,6,51,dresses,167.5,2,0,744385
340237,2,3,52,dresses,175.0,2,0,677191
340237,2,3,38,dresses,160.0,2,1,781277
340237,4,3,44,dresses,172.5,2,1,517576
340237,4,6,44,dresses,172.5,2,1,828769
340237,3,2,44,dresses,175.0,2,1,89495
340237,4,6,43,dresses,160.0,2,1,342725
340237,5,4,38,dresses,155.0,2,1,147495
340237,1,1,34,dresses,157.5,2,2,529686
340237,3,6,46,dresses,170.0,2,0,493439
340237,4,3,47,dresses,160.0,2,0,167378
340237,4,5,40,dresses,152.5,3,1,827444
340237,2,2,39,dresses,155.0,3,2,843158
340237,1,6,49,dresses,165.0,2,1,404552
340237,2,3,49,dresses,162.5,2,1,556108
340237,1,2,32,dresses,157.5,2,1,932766
340237,1,4,38,dresses,157.5,2,1,954033
340237,0,6,48,dresses,167.5,2,1,774537
340237,3,5,38,dresses,162.5,3,2,47492
340237,1,2,35,dresses,160.0,2,2,59811
340237,2,5,38,dresses,155.0,3,1,173557
340237,2,3,38,dresses,160.0,3,1,341401
340237,3,10,41,dresses,162.5,2,1,167406
340237,4,5,44,dresses,167.5,2,1,636630
340237,2,5,44,dresses,165.0,2,1,78695
340237,1,2,35,dresses,152.5,3,1,476386
340237,1,3,38,dresses,180.0,2,1,22499
340237,2,5,40,dresses,167.5,3,2,575980
340237,5,8,55,dresses,150.0,2,0,379005
340237,1,3,39,dresses,155.0,2,2,927424
340237,1,4,38,dresses,165.0,2,1,61866
340237,4,3,44,dresses,160.0,2,1,418617
340237,3,2,41,dresses,175.0,2,2,70815
340237,2,3,37,dresses,152.5,2,1,670295
340237,1,3,35,dresses,160.0,2,1,652504
340237,1,3,37,dresses,165.0,2,1,639512
340237,1,3,37,dresses,167.5,2,1,262468
340237,3,3,42,dresses,162.5,2,1,245758
340237,1,3,39,dresses,165.0,2,1,426251
340237,1,0,36,dresses,172.5,1,2,887510
340237,2,4,40,dresses,175.0,2,1,223209
340237,4,8,42,dresses,175.0,2,0,136742
340237,1,3,42,dresses,167.5,2,1,186225
340237,1,5,40,dresses,152.5,2,1,840402
340237,2,2,48,dresses,170.0,2,1,245963
340237,1,3,40,dresses,155.0,3,1,712988
340237,2,1,40,dresses,167.5,2,0,661814
340578,2,3,35,dresses,172.5,2,2,955415
340770,5,4,46,dresses,160.0,2,1,636193
340770,1,3,34,dresses,147.5,2,0,645517
340881,2,2,38,dresses,170.0,1,1,412191
340881,1,1,39,dresses,162.5,2,1,508543
340881,4,2,41,dresses,170.0,2,1,772403
340881,1,2,34,dresses,155.0,2,1,346689
340881,1,6,38,dresses,167.5,2,1,478310
340881,3,7,44,dresses,162.5,3,1,232905
340881,1,3,39,dresses,157.5,2,1,327266
340881,1,4,36,dresses,165.0,2,1,892443
340881,3,5,40,dresses,165.0,2,1,625169
341481,5,6,44,dresses,165.0,2,1,201801
341481,3,4,42,dresses,170.0,2,1,941118
341481,5,8,53,dresses,172.5,2,1,19321
342436,2,1,38,dresses,180.0,2,1,530356
343819,1,1,38,dresses,157.5,2,1,697390
343819,1,3,33,dresses,160.0,2,1,527982
344429,1,3,38,sale,167.5,1,2,922603
344429,3,3,37,sale,150.0,2,1,466508
345123,4,3,43,sale,170.0,2,1,439028
345202,4,4,44,dresses,160.0,2,1,171318
345202,4,5,43,dresses,157.5,2,1,598039
345202,0,3,35,dresses,160.0,2,1,981540
345980,1,2,36,dresses,162.5,3,2,264552
345980,1,2,36,dresses,157.5,3,2,700128
346110,5,4,55,sale,180.0,2,1,336254
346110,3,4,42,sale,167.5,3,1,799757
347070,4,4,44,sale,160.0,0,1,802408
347877,3,3,40,sale,182.5,4,1,43593
348543,4,3,45,sale,160.0,2,0,344690
349118,1,1,34,dresses,150.0,2,2,563277
349439,2,4,39,dresses,160.0,2,1,767204
349933,3,3,44,dresses,165.0,2,2,829272
349951,1,1,32,dresses,157.5,3,1,810235
350736,4,3,43,dresses,167.5,3,2,486204
351534,0,2,35,dresses,150.0,2,2,992695
351633,1,1,34,sale,155.0,3,2,660124
351707,3,4,38,dresses,147.5,2,1,664298
352119,1,1,39,dresses,167.5,4,1,284367
352119,4,5,43,dresses,160.0,2,0,988503
352119,5,4,38,dresses,175.0,2,2,680383
352119,2,4,38,dresses,175.0,2,0,112804
352961,2,2,34,dresses,160.0,2,1,403913
353933,1,4,40,dresses,150.0,1,0,907245
353933,2,2,42,dresses,170.0,1,1,620231
353933,1,2,33,dresses,167.5,2,1,484417
353933,2,4,41,dresses,165.0,1,0,528865
353933,5,5,49,dresses,167.5,2,0,881422
353933,1,2,32,dresses,152.5,3,1,713958
353933,2,3,41,dresses,155.0,2,1,719513
353933,5,4,53,dresses,177.5,2,0,547261
353933,5,6,46,dresses,152.5,2,1,493206
353933,1,3,35,dresses,157.5,2,1,80180
353933,2,4,37,dresses,167.5,2,0,108907
353933,0,4,55,dresses,152.5,2,1,883736
353933,5,3,47,dresses,172.5,2,2,946116
353933,5,4,52,dresses,155.0,2,1,510177
353933,5,2,35,dresses,160.0,2,1,201148
353933,0,5,48,dresses,170.0,2,1,470417
353933,2,5,50,dresses,160.0,2,1,22785
353933,2,5,41,dresses,167.5,2,1,32165
353933,2,3,38,dresses,162.5,2,1,473923
353933,1,2,39,dresses,152.5,2,1,283936
353933,4,5,51,dresses,152.5,2,0,636177
353933,2,3,37,dresses,160.0,2,1,356377
353933,0,4,35,dresses,162.5,3,2,345409
353933,1,4,36,dresses,162.5,2,1,877585
353933,1,3,34,dresses,162.5,2,1,895596
353933,2,5,37,dresses,162.5,2,1,740549
353933,1,1,36,dresses,162.5,2,2,875121
353933,3,2,40,dresses,167.5,2,1,932178
353933,5,5,44,dresses,157.5,3,1,181160
353933,5,2,42,dresses,180.0,2,1,633015
353933,4,4,42,dresses,160.0,2,1,492032
353933,5,5,47,dresses,152.5,3,2,231500
353933,1,2,34,dresses,165.0,2,0,875572
353933,3,2,38,dresses,162.5,2,2,36924
353933,3,4,42,dresses,165.0,2,1,854652
353933,5,3,52,dresses,150.0,2,1,800322
353933,2,3,36,dresses,160.0,2,1,889286
353933,4,5,44,dresses,157.5,2,1,565244
353933,0,6,50,dresses,155.0,2,1,384510
353933,5,4,52,dresses,160.0,2,0,111869
353933,5,4,40,dresses,165.0,2,2,201059
353933,4,4,35,dresses,155.0,2,1,327647
353933,2,5,43,dresses,165.0,2,1,246391
353933,5,5,50,dresses,157.5,2,1,97277
354001,2,4,35,dresses,157.5,2,1,277105
354829,2,5,60,sale,170.0,2,1,742318
354829,1,2,38,sale,160.0,2,1,308302
354829,5,2,47,sale,165.0,2,2,483104
354829,5,6,35,sale,162.5,2,1,316038
354829,3,2,39,sale,165.0,2,2,39963
354829,3,3,39,sale,155.0,2,1,378704
354829,2,5,35,sale,152.5,2,1,12436
354829,0,5,50,sale,157.5,2,2,980440
354829,3,7,40,sale,165.0,2,1,359861
354829,5,8,50,sale,162.5,2,1,97194
355244,2,2,32,dresses,157.5,2,1,111692
356194,2,2,37,dresses,165.0,2,2,776364
356947,2,1,36,dresses,165.0,3,2,277239
357815,3,4,38,sale,147.5,2,0,664298
357815,3,3,40,sale,160.0,2,0,207345
357815,4,3,47,sale,150.0,3,1,528203
357815,0,4,53,sale,167.5,2,1,385580
357815,2,2,38,sale,162.5,1,0,515101
357815,1,5,35,sale,155.0,2,2,188044
357815,3,4,42,sale,172.5,2,1,473754
357815,1,2,39,sale,157.5,2,1,824743
357815,0,3,51,sale,167.5,2,1,248789
357815,5,5,47,sale,180.0,2,1,812250
357815,5,3,40,sale,170.0,2,2,6118
357815,3,7,40,sale,165.0,2,1,359861
357815,2,4,36,sale,157.5,3,2,468858
357815,4,5,40,sale,155.0,2,1,309516
357815,2,4,39,sale,172.5,1,1,694271
357815,4,3,48,sale,157.5,2,0,883817
357815,3,2,40,sale,160.0,2,0,396771
357815,2,1,38,sale,167.5,2,2,41115
358619,5,4,46,dresses,160.0,2,0,636193
358694,3,2,40,sale,157.5,3,2,968806
358694,3,2,42,sale,175.0,2,0,603013
359194,2,3,35,dresses,160.0,2,1,388895
359194,5,4,40,dresses,160.0,2,1,276775
359194,4,7,43,dresses,170.0,3,2,128966
359893,5,6,48,sale,162.5,2,1,685870
359893,5,3,34,sale,157.5,2,0,704462
359893,2,3,39,sale,155.0,2,0,692998
360255,3,2,41,dresses,165.0,3,1,374160
360255,3,5,33,dresses,160.0,2,0,712486
360255,3,3,40,dresses,160.0,2,0,860370
360255,3,3,31,dresses,177.5,2,1,58382
360707,4,6,41,sale,160.0,2,2,878660
360707,1,1,36,sale,155.0,2,1,866158
360707,4,2,43,sale,155.0,2,1,856969
360707,3,3,42,sale,160.0,2,1,703569
360707,4,4,45,sale,170.0,1,0,280036
360818,3,2,42,sale,167.5,2,1,950042
360958,3,5,44,dresses,155.0,2,1,372791
360958,5,7,49,dresses,160.0,3,1,240123
360958,4,7,49,dresses,160.0,2,2,152136
360958,3,1,43,dresses,160.0,2,1,219652
362319,1,2,35,dresses,150.0,3,2,839169
362707,3,3,47,dresses,160.0,2,0,248197
362707,2,3,39,dresses,160.0,3,1,454830
362707,2,3,36,dresses,165.0,2,0,835876
362707,5,4,46,dresses,165.0,2,2,557263
362707,5,3,50,dresses,172.5,3,1,695731
363423,4,3,42,sale,160.0,2,1,418351
363423,1,2,37,sale,162.5,2,1,151278
363423,5,6,44,sale,157.5,2,1,681023
363423,2,4,39,sale,167.5,2,1,392821
363927,3,1,41,dresses,172.5,2,1,170060
364689,2,4,37,dresses,152.5,3,2,264439
365070,0,6,50,sale,157.5,2,2,579655
366250,5,3,40,sale,157.5,2,1,580161
366306,3,2,42,sale,157.5,2,1,10591
366306,4,6,44,sale,165.0,1,1,201801
366306,5,7,49,sale,160.0,1,1,240123
366306,3,4,38,sale,147.5,2,2,664298
366800,3,3,41,sale,162.5,2,2,141750
367051,2,2,34,sale,160.0,2,1,403913
367051,5,3,48,sale,165.0,1,2,688589
367051,3,7,42,sale,157.5,2,1,974981
367240,2,4,38,sale,152.5,2,1,503776
367240,2,1,37,sale,160.0,2,1,907185
367240,2,3,36,sale,162.5,2,1,158354
367240,3,5,37,sale,162.5,2,2,716766
367240,4,2,44,sale,155.0,2,1,678649
367240,3,2,39,sale,170.0,2,1,568389
367240,2,4,39,sale,170.0,2,1,4621
367240,3,3,41,sale,152.5,2,1,178926
367240,2,2,37,sale,162.5,2,1,87889
367240,2,4,34,sale,172.5,2,0,324742
367240,2,3,36,sale,157.5,2,2,960040
367240,3,2,40,sale,160.0,2,0,887872
367240,3,2,35,sale,167.5,2,1,336913
367407,5,6,44,dresses,157.5,2,1,681023
368229,4,5,41,dresses,162.5,3,1,561249
368229,2,3,41,dresses,170.0,2,1,992981
368229,0,5,35,dresses,157.5,3,1,168562
368229,3,8,41,dresses,155.0,4,1,916918
368949,2,3,38,dresses,155.0,2,1,750024
368949,1,3,36,dresses,167.5,2,0,405662
368949,2,5,44,dresses,160.0,2,0,822739
368949,3,3,41,dresses,172.5,2,1,690049
369738,4,5,41,dresses,165.0,3,0,255994
369738,4,5,45,dresses,160.0,2,0,731348
369738,3,3,40,dresses,160.0,2,0,740004
369738,3,4,39,dresses,160.0,2,0,708021
370549,2,3,41,sale,165.0,2,1,125272
370549,4,3,44,sale,167.5,2,1,642846
370549,1,1,38,sale,160.0,2,1,615622
371983,2,2,42,sale,150.0,2,1,814330
371983,2,3,36,sale,170.0,2,0,764164
371983,1,2,36,sale,157.5,2,1,833079
371983,3,5,40,sale,165.0,2,1,299644
371983,2,2,37,sale,165.0,2,1,718475
371983,3,3,42,sale,172.5,2,1,571611
371983,1,5,36,sale,167.5,2,1,975904
371983,1,3,33,sale,172.5,2,1,848381
371983,1,2,35,sale,160.0,2,1,923546
371983,3,3,40,sale,172.5,2,1,162570
371983,2,2,40,sale,180.0,2,0,309964
371983,2,5,42,sale,162.5,2,1,140207
372781,5,3,44,sale,180.0,2,0,254396
372781,2,3,60,sale,167.5,2,0,842456
372781,4,4,42,sale,167.5,2,1,252144
372781,1,6,40,sale,160.0,2,1,690643
372781,0,6,49,sale,172.5,1,0,170266
372781,3,4,38,sale,152.5,2,1,284114
372781,0,4,50,sale,170.0,2,0,721222
372781,1,4,34,sale,167.5,2,1,747234
374083,1,2,38,dresses,167.5,2,0,71080
374083,3,4,41,dresses,167.5,2,2,30113
374614,5,4,30,dresses,167.5,2,1,340775
374614,2,4,36,dresses,170.0,2,1,794524
375177,1,2,39,sale,167.5,3,1,661546
375177,1,3,34,sale,150.0,2,2,225393
375177,2,5,35,sale,157.5,2,1,353256
375177,1,4,31,sale,160.0,2,1,595165
375177,3,5,38,sale,172.5,2,1,759847
375177,1,2,39,sale,165.0,2,1,926429
375177,4,4,44,sale,167.5,2,1,553533
375177,3,5,39,sale,160.0,2,1,879433
375656,3,2,42,dresses,165.0,3,2,180016
375656,0,7,46,dresses,162.5,2,2,100508
375656,1,0,38,dresses,172.5,2,2,641875
376359,1,1,36,sale,150.0,3,2,711909
376359,0,4,48,sale,172.5,2,2,619425
376359,2,4,38,sale,155.0,2,1,603159
377420,2,6,56,sale,175.0,2,1,753853
377878,3,3,40,dresses,165.0,2,1,607174
377878,2,2,40,dresses,172.5,2,2,324656
378273,5,5,49,dresses,157.5,2,1,310259
378273,5,4,55,dresses,160.0,4,2,337722
378273,2,3,32,dresses,150.0,3,2,182102
379083,1,3,34,sale,145.0,2,1,284945
379083,4,6,48,sale,157.5,2,1,485747
379278,1,6,35,dresses,145.0,4,2,543000
379302,2,5,36,sale,160.0,2,1,174316
379302,3,2,35,sale,167.5,2,1,851511
379302,3,4,35,sale,165.0,2,0,803390
379302,2,2,34,sale,167.5,2,1,811760
379302,1,1,34,sale,157.5,3,1,920139
379302,4,3,30,sale,167.5,3,2,316285
380011,1,3,36,sale,157.5,2,1,478700
380011,4,4,44,sale,152.5,2,1,912069
380011,4,4,46,sale,155.0,2,1,451128
380011,1,2,38,sale,170.0,2,1,276443
380011,3,7,41,sale,150.0,2,1,963306
380673,3,2,40,dresses,170.0,2,2,703645
380705,5,6,44,dresses,157.5,2,1,681023
